id,name,host_id,host_name,neighbourhood,longitude,latitude,property_type,room_type,beds,accommodates,price,availability,minimum_night,maximum_night,no_of_reviews,rating,host_listings_counts
1583670,Walk to beach - Cottage close to Waikiki,8434637,Marylu,Sultanahmet,-157.81261,21.27219,House,Entire home/apt,5,8,319,365,1,1125,65,87,1
1584102,Sydney beachside apt,4903605,Bernadette,Malabar,151.25151,-33.96629,Apartment,Entire home/apt,3,5,171,260,3,60,144,98,1
15842669,Habitación doble en el centro,41730645,Hanna,Dreta de l'Eixample,2.17652,41.39574,Apartment,Private room,1,2,30,0,2,60,2,100,1
1584281,Cozy In The Heart Of The Plateau,1648849,Collin,Le Plateau,-73.56963,45.51895,Apartment,Private room,1,2,68,0,2,40,112,94,1
15864211,Nice apartment for design lovers. Great terrace.,102828622,"Bernat Family Office, S.L.",Vila de Gràcia,2.15555,41.39696,Apartment,Entire home/apt,3,4,101,283,32,364,2,100,7
1586454,Private Room With Patio In Queens,8452695,Macit,Maspeth,-73.90168,40.73732,Apartment,Private room,1,2,48,344,20,1125,32,80,4
15866121,A lovely unique space in the heart of Brooklyn,6181203,Segun,Maspeth,-73.91578,40.67638,Apartment,Private room,1,2,42,363,4,20,13,100,1
15877524,Bright 1 Room Appt near Manly Beach,6250315,Justin,Maspeth,151.28247,-33.79309,Apartment,Entire home/apt,1,2,350,0,3,7,2,90,1
1588234,Apart-Hotel moderno e espaçoso com serviços,8469545,Felipe,Maspeth,-43.18875677,-22.95364609,Aparthotel,Private room,1,2,351,363,3,365,3,93,1
15888785,Bushwick Chill Spot (Luxury Rental),65092392,Jed,Maspeth,-73.93508,40.69912,Apartment,Private room,1,2,65,179,3,1125,62,98,1
15889399,Light Drenched and Private Cabin,93259763,Steven,Petersham,151.1561,-33.89618,Cabin,Entire home/apt,1,2,109,149,2,1125,80,99,1
15893952,"Modern, Quiet Semi stroll to Manly Beach",85391052,Lauren,Manly,151.27912,-33.79106,House,Entire home/apt,2,4,280,0,4,1125,4,95,1
1589452,Appart. Zen au coeur de Montréal,8438709,Barbara,Gay Village,-73.55957,45.51836,Apartment,Entire home/apt,2,4,101,44,31,1125,35,96,1
15896529,Bright and quiet room with private bathroom,10191995,Nora,Lower East Side,-73.99045,40.71542,Apartment,Private room,1,2,127,189,6,60,100,91,2
15902696,Casa de Relaxo ..Pakalolo vibes,103157830,Stephen V,Kailua/Kona,-155.98373,19.72866,House,Private room,1,2,100,117,1,14,40,99,1
15904149,"Unique Design, Awesome view , Prime Location",49763691,Max,Waikiki,-157.83398,21.2855,Apartment,Entire home/apt,2,4,50,0,1,999,86,84,3
